model_key,from_id,to_id,n_compounds,r_squared,correlation,mean_error_abs,median_error_abs,sd_error_abs,q95_error_abs,max_error_abs,mean_error_rel,median_error_rel,sd_error_rel,q95_error_rel,max_error_rel,mean_ci_width,median_ci_width,sd_ci_width,q95_ci_width,max_ci_width,mean_ci_width_rel,median_ci_width_rel,sd_ci_width_rel,q95_ci_width_rel,max_ci_width_rel
0244_to_0240,0244,0240,471,0.9683595106173719,0.9826859683061612,0.12116396532385934,0.04815071252889602,0.33822137608746283,0.42728494801390904,4.609766233803711,5.757807319949589,1.4151523682132054,23.57547257533809,18.975690093289,475.7240695359867,0.11198753718800714,0.10077662392549769,0.061399865857378784,0.22255058468322986,0.6598181724360899,5.531096328805161,2.4362882159444608,6.406294588620232,19.449403251630955,35.880531540119605
0244_to_0246,0244,0246,520,0.9981998056703103,0.9989135972337123,0.02892464287502419,0.015786162520132097,0.08039193342766804,0.07216851944365717,1.5719273133480915,1.3827464575997401,0.5990080189162157,2.7956242280844776,4.621294047807908,40.07973771922722,0.03863947442305772,0.03662223641717777,0.024776803130047768,0.06437488550442208,0.480177294392357,1.9905657329234085,0.9289667583974095,1.9214321583063418,6.034809965742806,11.784786867650384
0244_to_0248,0244,0248,507,0.9933026828990246,0.9960307542270688,0.04923840054729851,0.02498527569415132,0.15395945157174065,0.11141027947206132,2.6165459619522062,2.213757103975512,1.0015978300586874,4.6859097191372445,5.872789058714389,71.17707511647086,0.051850312364934585,0.04428491440179583,0.038775740805265656,0.0887577361426496,0.7173915431596622,2.8204190720307447,1.387240472755866,2.9331959221125463,8.75392601754991,17.587134086957857
0244_to_0252,0244,0252,483,0.9682012930460854,0.983503063408903,0.13790363024353808,0.04874722445117108,0.33617378667808867,0.5434907705793915,3.760190450742647,5.076663820218055,1.7088966128223322,12.79677353669153,17.645170988646047,215.50110277940132,0.13200982311896173,0.11982597499671055,0.06751318228295275,0.24233182108401063,0.5256287337661174,6.442880284493702,2.9330010445376926,7.349347905186206,24.424760953234667,35.16487629235559
0244_to_0254,0244,0254,479,0.968026688533903,0.98316359399451,0.1435008455873734,0.0576522363015366,0.3222188092039374,0.535799441415728,3.7156540492207,5.438098027827304,1.7594234799666375,12.819817931138562,20.393337837784806,214.32371318270418,0.12955171381065,0.11938222102828311,0.06584314181433815,0.2343426101331627,0.6922349018387042,6.17934546013213,3.1132177697916665,6.718865489408249,22.01337821793293,33.038329503117545
0244_to_0256,0244,0256,478,0.9681865156034124,0.9827937109440271,0.14575568736525754,0.06038460475070817,0.32003455666146796,0.5203822082031402,3.670531380986752,5.197967886266877,2.0334952344606894,12.122936850892748,18.475711303538702,199.73982782472342,0.13216430559755224,0.12509721691157205,0.06631431633277766,0.21734049058697777,0.8603747848220173,5.776550316260215,3.2516543009653613,5.967773869181556,20.556081691622577,30.833206056827294
0244_to_0260,0244,0260,164,0.9134786656809718,0.8804987794392797,0.357209120274397,0.20924848280343777,0.48547118464809513,1.028947480184943,3.433360278968335,4.388101769939331,2.164592785557966,7.346851925917073,24.75338045751554,41.2514751768393,0.5436931513699694,0.3820469133166169,0.4837437963683406,1.7623111506960796,2.2605542290136587,8.705125162709363,3.5159674805886985,19.629289097776024,34.98184602756734,131.19628345170204
0244_to_0262,0244,0262,210,0.8520103697857766,0.9204195309578926,0.8144316786978859,0.5057560832315726,1.0308283598810737,2.549655771883671,7.034012393483961,7.494881893108054,3.8469144395275774,11.599621240960763,23.14237277416641,93.99682457910217,1.0394586904603795,0.9860116441853686,0.5665290708371012,1.7145936860098043,4.143565759419955,10.304632538340528,6.911417378292347,12.617489952333168,21.752031096983288,112.00321784250762
0244_to_0263,0244,0263,189,0.6881761328821194,0.8178901468859232,1.1523681576467124,0.543203211460261,1.5030862323986982,4.816692631719082,7.472939799128799,11.913286800051665,3.927084842300553,26.964784996271348,41.353224642774435,289.94506077706063,1.6113773631952135,0.9694918388508782,1.505964930915643,4.081236477376737,8.90997578885073,15.081191818778667,6.037899272154162,19.521537295262842,48.529823308229254,111.47519926267945
0244_to_0382,0244,0382,223,0.8437620319215755,0.9139398148806122,0.7059055361636261,0.41987945399226323,0.9401122766671093,2.3866171898239754,8.892347069085147,9.74403688510437,5.138306048756241,12.492749812684849,34.023053802450804,83.524215063144,0.9368842784570135,0.7070418695977487,0.545165652372508,1.9750288452490186,2.1184709220271496,15.716583709368134,7.451671210843212,17.139879250778744,46.549105557990444,87.29144845552227
0244_to_0383,0244,0383,190,0.8221655682361877,0.9033436795751123,0.7590553529690806,0.4159831584199085,1.0265925194891194,2.7447153011334544,8.948232039431272,10.867089707493214,5.04514152040991,14.332108042875833,38.64532372659886,83.17893946466467,1.0486852784405145,0.7794382739425281,0.6300529489774211,2.221583459921807,2.3756081907521547,17.48502362443057,7.877807417046212,17.49082856912811,51.291462111556825,77.61914291911273
0244_to_0391,0244,0391,96,0.8800950827587875,0.9296361792040752,0.22339531140193006,0.10234135448351211,0.5179600273910454,0.6316389178413281,4.220732176418036,10.024310997973586,4.64906181220621,22.39896281722365,28.540050820103072,201.39963622741973,0.47429950961824413,0.3692173649326409,0.44302583050374994,1.2212019057954218,3.2290501748066953,18.055216883941277,14.631544033721788,12.548831621775623,42.25277767916157,70.60395275965317
0244_to_0392,0244,0392,190,0.9078029962139719,0.9289467351934366,0.3965893628446668,0.1823278855642857,0.6121387268423953,1.3331206314747899,4.579886602425493,17.438438919566842,8.001204660333219,28.3002612143199,58.15621237036003,187.064099322284,0.5678437072990354,0.4544805255425426,0.3657280211732714,0.9321509743013705,3.075701567778945,22.030502104626503,21.876889980091633,13.4117416627399,41.80954107070707,71.93227874781243
0244_to_0403,0244,0403,153,0.6896588325008196,0.8093117357196378,0.5325442370973426,0.3358718306053805,0.5482913478862689,1.6381209256514377,2.8195393927299723,31.19553191917127,18.00253609741715,41.69769079070267,131.89635719045998,248.68150846063898,0.7942105938756929,0.7538913120907055,0.6439604603762541,1.8628577526736567,3.325868512408676,39.37295216914993,36.88046514185471,20.697916444101526,70.49525107917951,75.25704597498132
0244_to_0415,0244,0415,41,0.9704895082114758,0.9727545274356209,0.3045002667333998,0.12165167734517013,0.5969110117458619,1.078244444991232,3.0006647240496385,5.639276601759874,1.562090575330822,9.502447905080931,29.57193972651659,34.74993609414799,1.199447501950748,1.2905553068247348,0.5810049848591827,2.381985711860418,2.49538023340856,25.217150783693658,25.869776679267197,19.032612768892466,58.40540633162576,73.09418052465467
0244_to_0429,0244,0429,25,0.7624690868320609,0.7742302898655156,0.509451447871435,0.22268538996626974,0.7140564891112844,1.5666660929591298,3.2465922587803737,18.482877206705048,8.949481133017114,35.048907354672906,40.24544473775276,180.36623659890964,2.856830362168372,1.0618366149612988,5.151223755493234,14.920538269621968,20.213500259990482,64.55805724946168,41.652778923486736,69.75739158928565,245.12614190498257,247.20149947431764
0244_to_0436,0244,0436,119,0.8116853074406282,0.8942633740494647,0.8611502574717868,0.5597756843092929,1.0446064422482473,2.5315338525974536,8.386877449016927,12.79758265409126,8.051010814165371,14.046559588046247,42.20811839295755,81.55778062581656,1.4795277874283745,1.2632347399825568,0.7784247695655491,2.881552371132009,4.3496240602161524,24.66852304010941,15.066696600461201,21.361250538680675,61.242888725164185,90.62280329054023
0246_to_0048,0246,0048,213,0.8974282832135312,0.9383657822260518,0.4477196251471839,0.1174909827273165,0.9287782710154836,2.174999012814357,7.598122894262948,22.31863116167777,8.84288254267328,79.23536667612949,58.26196862891399,926.6003529588962,0.5807378032172732,0.38290116215801007,0.665206827383075,1.5490695380977924,5.0254675874586425,21.089370344050387,15.509331446366156,14.807769161989064,49.504890177493124,53.67550789495029
0246_to_0063,0246,0063,30,0.8858846475582253,0.9417651478737505,0.41624065040528296,0.19854214809400705,0.7327423115792234,1.1261782793094217,3.945065963204268,23.039596931398943,5.7991355425503395,31.29203685745727,88.32335437904585,99.85335566755887,1.2245831675252778,1.198922800992836,0.5519337805556612,2.334524566004553,3.1219550163039758,62.4750703138202,36.58207741840288,49.47807287590282,132.89475776259764,160.3630125957996
0246_to_0210,0246,0210,117,0.851229947687443,0.900382881776365,0.8314038295727924,0.1779641706251387,1.8939093934252906,4.397649903991997,10.16812665707328,26.196597176828465,11.05014589262078,101.48033765126151,55.299488880113636,1099.2569358998142,1.531020151870635,0.9537165205126583,1.77577329750072,5.253470810215207,7.614579068773221,37.9898962265148,37.22508563860646,12.923969312125584,64.6636091051555,71.69639398180534
0246_to_0219,0246,0219,12,0.992276159017231,0.9681001387814553,0.07916452101577094,0.07897038139238677,0.06040861096592593,0.16642902975079737,0.19888047266548892,2.810448306734731,2.555238710457349,2.4499831422421385,7.137746559117646,8.019373897801971,1.3343340237489598,0.7847501080709436,1.4070899394108,3.7195778463679146,5.344810342063885,40.92907111879229,27.07769593339129,35.018787583324645,111.83878168687801,128.3698201225466
0246_to_0236,0246,0236,482,0.9753357270794106,0.9854266299455133,0.12210002400686606,0.056384457236482444,0.2986472299444492,0.3684809494856177,4.642013564096662,6.563722063495008,1.6891427680014706,23.156013327644658,23.666095818087644,455.54598273765083,0.12493414548223575,0.10290805480485132,0.07742160373925983,0.28835695198191696,0.4701376306158709,6.637962879472031,2.5767699505340724,8.740327752271764,22.43013274531552,67.30027707386958
0246_to_0238,0246,0238,494,0.9754840705019864,0.9858677536325215,0.12000567442767818,0.050625706361564715,0.3031108069766162,0.35165165615121413,4.669675107147574,6.199332406309537,1.4067280353482918,23.541952713557684,22.859354393360444,483.40322020161227,0.1261725634681344,0.10184916861066906,0.08392076880838809,0.2692749905747184,1.0404895986886853,6.588962278850103,2.5232696733178943,8.45722565057668,21.62797069103643,58.32929012407397
0246_to_0240,0246,0240,482,0.9775830254442902,0.9872307997250286,0.10686694567045943,0.04665051630400052,0.28306742066682966,0.30135148968453435,4.595168992567203,5.654772125464704,1.3189636395943902,23.130076339724535,18.303519481426115,474.217646291765,0.11358156192081567,0.09026232644779908,0.07140948278451403,0.252824143981501,0.45321427168815864,6.176049748224734,2.1711206628807758,7.880677333469042,21.587743500714605,50.780411393446144
0246_to_0244,0246,0244,520,0.9982011429466099,0.9989135972337123,0.029569068868939435,0.016849309146924396,0.08120949870399459,0.07662410165230633,1.575782915977313,1.3089455042771672,0.6104088114126012,3.165316118178595,4.228333160948985,54.13688127265317,0.04049594569730873,0.03801098889032506,0.024529414140721732,0.06893409374863331,0.44699929761758206,2.133429207753353,0.9595882213378941,2.298156460184009,6.210193487964421,15.485362163851017
0246_to_0248,0246,0248,516,0.9983107282502446,0.9990295614930158,0.025811973375231858,0.014412485366681604,0.07689051115554141,0.06259592952996007,1.5840076856864171,1.165051382644222,0.5244545685244923,3.571903231461443,3.1204351709850484,74.57663303608366,0.03178312675739967,0.029581122914061453,0.0171946521561353,0.056353175268962996,0.2565176946907606,1.6336728100701126,0.8786362205449963,1.5941253404895446,5.233317040136555,9.584660578224891
0246_to_0252,0246,0252,487,0.9785200032476424,0.9885505931509775,0.12882370052863917,0.05410792789618046,0.26674067345151126,0.5249278505723408,3.0167084438628895,5.556539101515192,1.6278928836314295,15.495917596887503,18.010581102599375,210.6554179167032,0.15066396578801391,0.13852447962258907,0.08808135893570526,0.3418751890880653,0.6370168181825275,7.507742880019847,3.327454370622709,8.74893308901289,26.590847308241294,50.61957218337785
0246_to_0254,0246,0254,485,0.9795882974070579,0.989180514139313,0.1268139941026457,0.05137419084646799,0.2523451467069539,0.5271189555261458,2.6959597407727802,5.497820801011564,1.7665429971110953,14.075240447397741,17.47567390841123,208.30886966457797,0.12849029574761703,0.12486719223269427,0.06554741998776456,0.28410938282227743,0.4423711157910635,6.289432607460809,3.1136712521543273,6.916639069943933,21.41110405343514,38.68061481709974
0246_to_0256,0246,0256,486,0.9781735988707868,0.9882731132556363,0.1305133809891506,0.05669060828477823,0.26041172183093614,0.5197264294073076,2.6927478782695022,5.311836187817921,1.9709931846795947,13.744784656206429,17.11707765145235,193.03564912938302,0.13046101623988385,0.12321920111826423,0.07083265234676933,0.2572960407306471,0.5249301959121446,6.018929929454168,3.3321980292113285,6.573795693823397,20.73931471701225,34.245530859991455
0246_to_0260,0246,0260,166,0.9149056024442168,0.8826049942627152,0.3456208317426675,0.19525868392026435,0.48289313544471535,1.0361801266524162,3.4473806352363603,4.233543049408953,1.9041867284038119,7.068946379748243,22.671902687751256,41.41992833397045,0.5379663387104948,0.3603183175788729,0.5419537549543385,1.8575941131306857,2.9113811771491322,9.33482426414971,3.323290888820153,24.18371505416527,38.10602345437732,166.12017656510528
0246_to_0262,0246,0262,210,0.87030004768388,0.928307236026786,0.7633026712797154,0.47786405400002074,0.9626388035399803,2.470672814714955,6.915806900053326,7.223067766624972,3.3879677566141995,12.019638886826018,21.0402402935013,92.4172224389953,0.9742587165056008,0.9209712954839215,0.5274155762091574,1.4867098722882406,3.970038926862121,9.529112475717032,6.421351194330298,11.436952256893536,20.807613042621227,93.68355725696563
0246_to_0263,0246,0263,189,0.6888759250388183,0.8196354142031094,1.1150898146814523,0.48177869663437534,1.5314889022307954,4.783042011842508,7.393551868451963,11.485018499530726,3.256047599176614,26.145465363597815,40.514714129100696,279.2939009644765,1.5649588038555766,0.8932575097979623,1.450834132479682,4.0569476820144565,8.220094036537258,14.753615655189687,5.63068345615381,19.156220540508848,49.3480372052523,105.40512148930097
0246_to_0382,0246,0382,224,0.8794079182789031,0.931753047957721,0.663487214162885,0.43582863522288395,0.7743961867052241,2.372479480935485,4.547467343453771,9.32292194550789,4.649822797949616,11.994137787584119,32.57851706689832,82.53990484896705,0.8383339369020473,0.7073021134072643,0.43471121269746776,1.6082594145353073,1.801553990858467,13.864807489716364,7.082063080074169,15.189566644871391,44.12099660090325,82.66300922026943
0246_to_0383,0246,0383,193,0.8673667778376091,0.9256780172458098,0.7070408669652708,0.4352187410383248,0.8401387723598943,2.7281747763961826,4.598241828018737,10.25985239364201,4.834776999585511,13.474290321839657,36.25089414796805,83.55379178701168,0.9433684404372379,0.7029669236002505,0.5598134938792587,1.8924382818306864,1.9761231627703655,15.52651871577092,7.365362933193892,14.58039837461927,44.62240691104346,58.335579955354355
0246_to_0391,0246,0391,97,0.880815647262409,0.9314345042508924,0.22125147346585136,0.10271716527368557,0.5124715739150755,0.6051463088473751,4.232957427493058,10.043337903681236,4.11569185670325,22.37024945758309,29.257293263287714,201.9829855176341,0.49629070298744493,0.35637790712373807,0.4649061065563405,1.3505133069781905,3.216720095943443,19.199133894519775,15.141548918394736,14.05166847770334,41.576276985006146,82.72405623456079
0246_to_0392,0246,0392,208,0.9203665260860938,0.9336640609245019,0.4004759685800726,0.21992062088159764,0.535226558629135,1.3003749815671324,4.57519562710246,18.678173083812,9.241371360774892,28.15341517234185,59.345023781627376,193.30712323733894,0.5214597833871097,0.4165836309044879,0.3175194971183413,0.8896117676237942,2.8040533259102105,20.94337778506755,21.771907180330803,12.780248763780415,39.285431185791964,65.619773184245
0246_to_0403,0246,0403,167,0.6528003056742451,0.7788882768692473,0.5681786131288624,0.4089744124635264,0.5530059061862527,1.6248538061298978,2.9624426675534044,36.85887357454148,21.683558146375717,47.15653966449645,155.1985712600559,223.56052875778195,0.8067714430059508,0.7169455273359538,0.608530725981422,1.7881613950990274,2.9073886758226424,40.87294312086701,40.53225144776996,19.940088919465424,67.46267806062775,70.34666828091373
0246_to_0415,0246,0415,43,0.9681292293068401,0.9721002147340657,0.3239459051004005,0.1510810606151889,0.6057700936333893,1.1026252666039817,3.159362673874017,5.918044954600409,2.070357523852914,9.800503496898779,30.589837931485036,38.43390872061399,1.328254607801573,1.321356599284834,0.580893247866702,2.4727647088624494,2.7344611306446787,26.49742203942002,22.91115090338117,20.518509431921757,67.15453427131116,84.18430264229939
0246_to_0429,0246,0429,28,0.7324780123813985,0.7904473894498546,0.47663536676970697,0.21523268505713733,0.7537454722995087,1.7885266662928063,3.5704804485784267,17.505294178675644,8.787857046096544,36.48273140898886,36.56578250071829,198.3600249210237,2.127831496146121,0.980463856839644,3.1418890566931394,9.64373251851003,13.234184452931194,57.59420405552563,39.33434490950019,44.39098636701944,160.41208512507103,164.1223100786231
0246_to_0436,0246,0436,116,0.8730208594914566,0.9243079167085526,0.7706314427575216,0.535827483434272,0.7798144395050218,2.422257729854309,4.078704800877859,11.824162124108913,6.992267715967817,13.184776570853847,37.01467155742347,82.51631916757422,1.3548421181914616,1.123626637997511,0.7591161497729134,2.767622810829775,4.1791497955807095,22.586061571314886,13.2672359917967,19.844423851630967,56.43952639721553,82.7333144457088
0248_to_0048,0248,0048,195,0.8883316730765141,0.9351110083089054,0.462130652106591,0.11400007073184937,0.9881085582160422,2.141359913078428,7.6092280466363125,26.177364182546718,7.418457400100535,94.60204855908587,59.26219084800614,927.9546398336967,0.6033263424245577,0.41148148203115187,0.5923056635096785,1.6856821235549877,3.99786881545441,22.00179965127029,17.153603794368806,15.52565968210552,51.57291694542059,55.877177303575884
0248_to_0063,0248,0063,30,0.8761501598684931,0.9387412793822207,0.4857072762313025,0.20583241485136372,0.7301953217836075,1.3790102368437602,3.7942641877680385,28.120770807559232,11.746088961817698,38.026168049634045,112.17130087960447,125.79361170190975,1.3730400248916907,1.29664781577408,0.7617429359531058,2.3482992089954875,4.707791253274484,64.1301835731011,47.39744265807278,46.30678600085043,123.4622433525775,150.5475419173727
0248_to_0210,0248,0210,100,0.8535028450714884,0.8999577157858439,0.697235412047126,0.13386755472687362,1.7453640047360472,2.8763428768256287,9.8284767145227665,25.022402015211988,9.52315836432287,106.02705384270303,55.40480851178373,1062.5380231916504,1.3530691933807641,0.727261357884941,1.5786800517696336,4.55052390586761,8.414983344945801,36.16738557784946,36.39994912332024,9.98076668806419,54.913734650205,75.99690886758138
0248_to_0219,0248,0219,11,0.9908518275619274,0.9673625387354249,0.08542221397711693,0.09109925541371044,0.0647136513431335,0.17170524519473185,0.17205567724989201,3.0154062410094036,2.148567344662982,2.671095337618683,6.527156943912248,6.909468271756923,1.2615210672766333,0.8253812657290278,1.1557995271071029,3.1567916804178053,4.5122170349636095,35.318987043947665,31.835466228211796,16.47304520918295,60.707515097719394,82.83340014491726
0248_to_0236,0248,0236,469,0.9632548346541302,0.9788408902265759,0.14643744942379971,0.06875437130992434,0.359024765976798,0.4268328088604665,4.6523996357330075,7.554531765434044,1.9101913024303572,26.74955750458187,24.473815472983183,456.56522431138444,0.13783683297711327,0.11355157124959447,0.08424316580532493,0.34020952138942473,0.6745885070678721,6.912978954036051,2.843903384664115,9.177509495372192,22.603339161529185,66.83194521395112
0248_to_0238,0248,0238,476,0.9625621635511337,0.9791836035723891,0.1393991748142646,0.06227752525142938,0.3683812356820619,0.3842138138075992,4.663840204163695,7.088836108213711,1.4850033717929656,27.17836349574984,22.998301766086094,482.7991929776082,0.1644815651000243,0.11615877424257826,0.18641799964519773,0.3301913843843389,2.825763464683579,7.28872673923737,3.047233822941827,9.087723584768362,20.673587874817507,64.64451163687774
0248_to_0240,0248,0240,469,0.965977807261967,0.9809230867698577,0.1229208889949617,0.048578524095215014,0.34453591851441767,0.353079351506642,4.5945573238900295,6.5140805125242185,1.3152484888439195,27.08389596698,20.243105652746298,474.1545225892703,0.11715772580664509,0.09229062088939655,0.07136462432270722,0.28913132112248285,0.6460340192690985,5.835228381750655,2.146475445067504,7.218574286547333,20.23360260015817,42.51758751195908
0248_to_0244,0248,0244,507,0.991966942807819,0.9960307542270688,0.05179607646944999,0.025072916316561056,0.17343727653764904,0.1170928223337642,3.031776177992036,2.573365427685122,0.987540904869999,13.152773536391782,5.784900467374835,279.81227489404307,0.10615347149303411,0.06736158502093081,0.16776631886316226,0.25043862740396194,2.5061221403382508,4.353261145068909,2.1296652229551096,4.212041942782577,12.573314292769476,28.38872839903602
0248_to_0246,0248,0246,516,0.9981536267030171,0.9990295614930158,0.025799503519615803,0.012720529642071376,0.08199262815128629,0.06082604065484376,1.7000921430854206,1.5653385404484086,0.5370868185212134,13.808863616373708,3.0701886426171927,312.5169380671729,0.04024673870292872,0.033207526242584606,0.02748398923735476,0.09057871328597089,0.362696986350322,2.132844798005338,1.1211480879813907,2.030533399888951,5.760526715351314,9.339566109587826
0248_to_0252,0248,0252,473,0.9748326542301698,0.9865264734238444,0.14072397876108955,0.05856644775622977,0.28921195143146006,0.5429349105011602,3.73895166384049,5.969185649511779,1.738739185271789,15.653368511220092,20.949921704308984,211.15066332592215,0.1597828874178341,0.14475605890200338,0.10395424815558496,0.3562668104841983,1.6233059833432701,7.159932809182894,3.367818132206618,8.183757378614168,26.428816905332226,46.71489444039859
0248_to_0254,0248,0254,472,0.9698528722752605,0.9840871737488858,0.1400854537338011,0.05286835896213887,0.30999394915436584,0.5526490646052252,3.6845160791164355,5.891758744309304,1.5207006599023667,14.36721992300465,18.84788526598941,204.4495795730817,0.15747376631534712,0.13575192986022833,0.12378776179728151,0.3737986544160965,1.7557458012151264,7.003261107281592,3.246056988619972,7.660620501759461,24.476613783281778,43.29743124720948
0248_to_0256,0248,0256,478,0.9734565316391857,0.9857100498589558,0.13384266237040188,0.05671225003121583,0.2942625033775928,0.5151376550169308,3.6419483776516506,5.368450762029455,1.7241681266853428,13.523626786636951,17.906563625705168,187.65653518098077,0.13199539991973264,0.1329064666938835,0.0644246337226154,0.25355400404102346,0.5324741710383787,5.890076649497629,3.143235969430365,6.3378796555363355,20.61164102002599,35.0111309792254
0248_to_0260,0248,0260,161,0.9207897270947927,0.8843795935476011,0.32788758676369567,0.2026242156052298,0.4542138463537908,0.8803448450601987,3.4546124235461306,3.999493878141044,2.0185052161623607,6.578197116614139,17.995744317810974,41.50681753629858,0.5498876165473904,0.33744841623824406,0.5569893157672507,1.7297933721581096,3.104498646399124,9.414366732195798,3.0923666556191964,24.740029933531595,28.191912639908207,168.8472715727322
0248_to_0262,0248,0262,211,0.8462050846831012,0.9173263683062161,0.7945876614600714,0.4644534093765813,1.0627969231829002,2.601564489442419,7.036268553195525,7.672656007648069,3.3118723811262476,13.714644040522174,27.574917479760217,114.0599589708269,0.9500169842402951,0.8713775536420982,0.5834516571880842,1.6535792203142776,4.124678070057408,9.46083094478432,6.129797575585967,11.794362904321249,23.543616418640863,85.44975424650943
0248_to_0263,0248,0263,188,0.6862738702287077,0.8182423356107303,1.1134664939282592,0.4967673567037565,1.5123017799212743,4.710987078376982,7.270511685325449,11.128453692842683,3.5578297823506886,25.304499868591233,39.65492526193715,281.84059573255655,1.5345439280871003,0.8854949644585313,1.2991589998301127,3.7366303473022127,6.614589915826606,14.261427051531586,5.884139620930322,16.690438657554076,45.30684782075602,83.76031314378871
0248_to_0382,0248,0382,222,0.8452202889311033,0.9155483246886997,0.6923756029177373,0.4445760458711083,0.9183314907666518,2.310043897328807,8.65596686475287,9.456739276038213,4.723380410769476,12.03045174361761,32.362403954066856,85.65016195741958,0.9170434528678146,0.6313820741015999,0.5916112518828617,2.125668519995478,2.335889190719103,15.043476512050054,6.404665104345787,16.4749880292685,49.55500768755374,75.33796409452664
0248_to_0383,0248,0383,192,0.8221255218586985,0.9038605611030374,0.7550403449073008,0.40569940812952376,1.0148565463110586,2.8504657459598057,8.762928497020054,10.609208585759603,4.735703488728348,13.77279067710208,39.778950085781986,85.77424022303943,1.0415842831721462,0.7119801731870066,0.6641165772235216,2.328149410120971,2.4048906450342185,16.969918463509487,7.581098707259759,16.47419106762586,51.215599989101705,62.35657172280051
0248_to_0391,0248,0391,97,0.855122801531371,0.9226232667266131,0.24316317095962384,0.10731867644856585,0.5612387956385676,0.7550193402557634,4.234313823150164,10.422059371067807,3.35514553370308,22.82126155007457,29.812438361063027,202.04770831465214,0.5491324718225046,0.4030220908468718,0.47050609561672385,1.2779425660990777,3.279018664151889,25.831377272018823,15.188982889922286,29.08304646703012,123.34711634189578,132.22108699914236
0248_to_0392,0248,0392,189,0.892882136833783,0.9204495699455869,0.4321236906662678,0.20186438727407507,0.6434288346177633,1.655035261398815,4.537882358760539,20.171303909846028,7.707569593147504,33.625940643645365,75.64380651946814,204.78643553756797,0.5831384184229562,0.43562530644455144,0.364727559919241,1.052517257239383,2.9312389071121974,22.723117351809,22.5665636519741,14.93873644580797,44.95063746734416,77.08443219198473
0248_to_0403,0248,0403,151,0.6829419970495112,0.7998005445438906,0.5540192704176569,0.4268197764985042,0.5414805477599952,1.5598351178695395,2.961166891152271,34.9142274082109,18.578174324702843,45.40240155498906,157.52729098638792,229.24407976579232,0.8499656987449985,0.8526092718814965,0.628854811117385,1.8743763560779085,3.1274004695602735,42.64473829881746,40.76651005202411,21.767821231026183,72.07595906270579,72.67898607884634
0248_to_0415,0248,0415,39,0.965022542404505,0.97012907961186845,0.34241989806237294,0.13772722848400942,0.6384328374899115,1.1712239149186106,3.248443734583688,6.30350396060091,1.5973106444060505,10.050285488334108,32.032845095007,38.90059161585099,1.4779322453480106,1.5081252225058126,0.5899991050366873,2.546569074342715,2.797213166553094,28.357263873128872,25.921957615453948,20.646663725164423,68.78722959641532,90.42642574541323
0248_to_0429,0248,0429,25,0.7688702731769441,0.7828043926213532,0.4759985435495751,0.2417003923929757,0.717147808126345,1.5130711820943707,3.303023749066795,17.17408494500348,9.74598356423289,35.84109058496819,36.60217954909308,183.5013193925997,1.8589872275234236,1.0091510464561222,2.3487720888231234,7.224249399834656,9.44518306882186,49.976626189507215,36.933184059248035,32.042019816634685,117.24566172927767,122.47292917297092
0248_to_0436,0248,0436,114,0.8165995174410522,0.8940462353330266,0.8432721761281775,0.4915461727965553,1.0224535753836452,2.2636449959187255,8.063168990629642,12.365007139359042,6.872418917796928,13.96164333767887,39.13605713508508,86.31014920784558,1.4762853638464006,1.181935625308201,0.8722674265946828,3.033216593149592,4.50236485339444,23.6665153790437,14.493569964722193,20.462167598437585,60.263908840926625,83.81011105845684
0252_to_0048,0252,0048,189,0.875809202699342,0.9304527523719848,0.47589215337048535,0.0911989346584221,1.0561058179320235,2.51922183138483,7.592022347290497,24.487321131309113,3.692675521395957,91.31887182258649,69.31407167071747,925.8563838159142,0.8411011802662183,0.4660008899016459,0.989571678758339,2.7438542735039855,6.526092547219211,32.10721697920433,20.41297582328942,26.97748459740274,81.93216823640196,93.35141896261798
0252_to_0063,0252,0063,31,0.8760305674996849,0.9385041651957717,0.4239317030183486,0.14847242746592515,0.8077053400361647,1.4831401580754366,4.194309695360925,19.786760207579086,6.584443885571667,29.007320159031135,71.24155843874576,133.74076137094636,1.3472850735083395,1.1673774542037176,0.7584233524135788,2.104616769744263,4.871136114931161,79.00345082897267,61.44593643481139,64.97376059334191,192.21309241706504,271.2643303619673
0252_to_0210,0252,0210,96,0.8709433746550383,0.8989947348219295,0.6508866325574748,0.11589961221359285,1.6877646007618077,2.5585049478959867,10.29454142377357,23.778775275648428,6.713752460383225,113.37994883079239,50.50328621722599,1112.9233971647102,2.104630073855651,0.6339056330191171,4.428283417089063,7.6106867623550425,27.86174447528262,37.10086804856136,29.583759284453695,24.356895632258635,64.14443707530965,145.03645937036495
0252_to_0219,0252,0219,11,0.9614827913413283,0.8184013572202063,0.1188521561484842,0.1189697446129434,0.10610505956708084,0.2880433730343841,0.32542481867425055,5.169950681030757,6.238733319558123,4.647401156365859,12.823579354978628,14.148905159750026,0.7911356865699134,0.5389397672363638,0.6525332056778771,1.932628957517539,2.641970326014779,30.54057497949618,25.790540988284548,16.754383914317753,62.831578775437976,70.39013769535778
0252_to_0236,0252,0236,486,0.9687329359040013,0.9830726139235318,0.11282406114256868,0.04214877255958327,0.3441034061358921,0.3249922437308476,4.721060566064449,6.389628078939167,1.1555561919797968,35.91274050829383,19.21936898072056,536.8072707990466,0.09502327549850821,0.07625081025123448,0.061120961312499104,0.2027829075850897,0.7242022511223425,4.287509105546172,1.8549078994114985,5.195381399727062,16.956870093169492,40.14824317195137
